**TRAINING STARTED**
Read uni files, total data (1100, 64, 64, 1)
Split into 990 training and 110 validation samples
Starting training...
Epoch 4459/10000: cost 40.095478 , validation cost 843.923462 
Epoch 4469/10000: cost 33.502853 , validation cost 838.333862 
Epoch 4479/10000: cost 40.929596 , validation cost 839.451294 
Epoch 4489/10000: cost 45.309662 , validation cost 833.668457 
Epoch 4499/10000: cost 31.701014 , validation cost 838.694702 
Epoch 4509/10000: cost 48.845856 , validation cost 843.969604 
Epoch 4519/10000: cost 41.107521 , validation cost 842.278198 
Epoch 4529/10000: cost 38.549744 , validation cost 839.843201 
Epoch 4539/10000: cost 54.347916 , validation cost 845.059570 
Epoch 4549/10000: cost 45.908596 , validation cost 845.121216 
Epoch 4559/10000: cost 50.859821 , validation cost 841.060730 
Epoch 4569/10000: cost 43.333786 , validation cost 840.469788 
Epoch 4579/10000: cost 35.825539 , validation cost 842.982605 
Epoch 4589/10000: cost 32.999786 , validation cost 838.289001 
Epoch 4599/10000: cost 38.723717 , validation cost 844.594727 
Epoch 4609/10000: cost 45.087807 , validation cost 834.947388 
Epoch 4619/10000: cost 31.649643 , validation cost 832.708618 
Epoch 4629/10000: cost 45.074829 , validation cost 838.227661 
Epoch 4639/10000: cost 26.753853 , validation cost 840.218872 
Epoch 4649/10000: cost 41.755466 , validation cost 834.183716 
Epoch 4659/10000: cost 40.805161 , validation cost 832.709839 
Epoch 4669/10000: cost 41.185936 , validation cost 840.161255 
Epoch 4679/10000: cost 46.581589 , validation cost 842.952148 
Epoch 4689/10000: cost 37.325916 , validation cost 848.211121 
Epoch 4699/10000: cost 39.714169 , validation cost 830.391479 
Epoch 4709/10000: cost 35.903206 , validation cost 844.051514 
Epoch 4719/10000: cost 47.806652 , validation cost 839.781128 
Epoch 4729/10000: cost 40.415001 , validation cost 846.185608 
Epoch 4739/10000: cost 34.307274 , validation cost 837.099243 
Epoch 4749/10000: cost 45.229877 , validation cost 839.923096 
Epoch 4759/10000: cost 45.611557 , validation cost 834.635681 
Epoch 4769/10000: cost 48.736313 , validation cost 833.212158 
Epoch 4779/10000: cost 41.366390 , validation cost 836.791199 
Epoch 4789/10000: cost 29.799084 , validation cost 836.904480 
Epoch 4799/10000: cost 39.930012 , validation cost 829.808777 
Epoch 4809/10000: cost 43.546364 , validation cost 840.489990 
Epoch 4819/10000: cost 35.930748 , validation cost 849.165588 
Epoch 4829/10000: cost 42.385368 , validation cost 840.064148 
Epoch 4839/10000: cost 55.743271 , validation cost 832.899963 
Epoch 4849/10000: cost 38.732922 , validation cost 838.567200 
Epoch 4859/10000: cost 28.838285 , validation cost 837.179016 
Epoch 4869/10000: cost 32.254692 , validation cost 834.748901 
Epoch 4879/10000: cost 44.191444 , validation cost 849.676331 
Epoch 4889/10000: cost 35.018997 , validation cost 834.768005 
Epoch 4899/10000: cost 38.057079 , validation cost 834.524231 
Epoch 4909/10000: cost 52.094864 , validation cost 834.810425 
Epoch 4919/10000: cost 42.469002 , validation cost 835.088379 
Epoch 4929/10000: cost 34.900974 , validation cost 834.180420 
Epoch 4939/10000: cost 39.571896 , validation cost 840.622314 
Epoch 4949/10000: cost 33.940628 , validation cost 843.102783 
Epoch 4959/10000: cost 51.412987 , validation cost 843.246521 
Epoch 4969/10000: cost 38.740707 , validation cost 838.854126 
Epoch 4979/10000: cost 32.399437 , validation cost 842.076538 
Epoch 4989/10000: cost 38.028515 , validation cost 840.680542 
Epoch 4999/10000: cost 40.660690 , validation cost 832.808594 
Epoch 5009/10000: cost 44.999779 , validation cost 840.047607 
Epoch 5019/10000: cost 52.074936 , validation cost 845.242676 
Epoch 5029/10000: cost 36.082390 , validation cost 840.092163 
Epoch 5039/10000: cost 31.114746 , validation cost 838.558838 
Epoch 5049/10000: cost 43.811119 , validation cost 844.645447 
Epoch 5059/10000: cost 43.554756 , validation cost 838.593018 
Epoch 5069/10000: cost 41.372879 , validation cost 837.604431 
Epoch 5079/10000: cost 34.530334 , validation cost 834.890747 
Epoch 5089/10000: cost 30.655346 , validation cost 838.963867 
Epoch 5099/10000: cost 35.025398 , validation cost 839.498291 
Epoch 5109/10000: cost 52.480942 , validation cost 840.486389 
Epoch 5119/10000: cost 49.351700 , validation cost 838.813721 
Epoch 5129/10000: cost 44.937275 , validation cost 833.874390 
Epoch 5139/10000: cost 52.197212 , validation cost 845.808289 
Epoch 5149/10000: cost 53.535461 , validation cost 835.080383 
Epoch 5159/10000: cost 54.254692 , validation cost 835.515076 
Epoch 5169/10000: cost 51.607597 , validation cost 841.885376 
Epoch 5179/10000: cost 45.510666 , validation cost 842.536865 
Epoch 5189/10000: cost 40.166645 , validation cost 831.208984 
Epoch 5199/10000: cost 36.904572 , validation cost 843.390320 
Epoch 5209/10000: cost 25.638521 , validation cost 838.866882 
Epoch 5219/10000: cost 44.958473 , validation cost 843.706177 
Epoch 5229/10000: cost 44.257744 , validation cost 837.432556 
Epoch 5239/10000: cost 33.522224 , validation cost 845.005249 
Epoch 5249/10000: cost 34.674927 , validation cost 849.764954 
Epoch 5259/10000: cost 41.747684 , validation cost 838.860474 
Epoch 5269/10000: cost 43.805855 , validation cost 840.175903 
Epoch 5279/10000: cost 35.587776 , validation cost 836.619141 
Epoch 5289/10000: cost 38.758656 , validation cost 843.853760 
Epoch 5299/10000: cost 45.988056 , validation cost 838.712524 
Epoch 5309/10000: cost 35.866138 , validation cost 838.594971 
Epoch 5319/10000: cost 52.310287 , validation cost 836.888123 
Epoch 5329/10000: cost 29.897692 , validation cost 837.955383 
Epoch 5339/10000: cost 59.011524 , validation cost 839.435852 
Epoch 5349/10000: cost 48.584724 , validation cost 837.562012 
Epoch 5359/10000: cost 42.502041 , validation cost 838.964539 
Epoch 5369/10000: cost 29.804903 , validation cost 837.838196 
Epoch 5379/10000: cost 28.379986 , validation cost 841.873474 
Epoch 5389/10000: cost 24.137117 , validation cost 835.963379 
Epoch 5399/10000: cost 36.594967 , validation cost 841.086121 
Epoch 5409/10000: cost 45.091400 , validation cost 844.326172 
Epoch 5419/10000: cost 39.907223 , validation cost 840.147827 
Epoch 5429/10000: cost 36.534817 , validation cost 833.925781 
Epoch 5439/10000: cost 44.848995 , validation cost 831.395935 
Epoch 5449/10000: cost 40.419121 , validation cost 840.251892 
Epoch 5459/10000: cost 40.498596 , validation cost 836.373291 
Epoch 5469/10000: cost 40.860668 , validation cost 830.466736 
Epoch 5479/10000: cost 25.106253 , validation cost 832.723694 
Epoch 5489/10000: cost 45.150162 , validation cost 838.550415 
Epoch 5499/10000: cost 53.441956 , validation cost 839.547241 
Epoch 5509/10000: cost 35.009552 , validation cost 827.690674 
Epoch 5519/10000: cost 39.620224 , validation cost 833.041687 
Epoch 5529/10000: cost 43.021080 , validation cost 839.171997 
Epoch 5539/10000: cost 44.479923 , validation cost 832.558228 
Epoch 5549/10000: cost 48.946156 , validation cost 836.545288 
Epoch 5559/10000: cost 33.525421 , validation cost 832.880798 
Epoch 5569/10000: cost 38.667564 , validation cost 836.930176 
Epoch 5579/10000: cost 37.703457 , validation cost 838.595825 
Epoch 5589/10000: cost 38.772705 , validation cost 839.802307 
Epoch 5599/10000: cost 37.163670 , validation cost 830.117493 
Epoch 5609/10000: cost 33.866066 , validation cost 843.491821 
Epoch 5619/10000: cost 42.004581 , validation cost 841.263306 
Epoch 5629/10000: cost 61.521248 , validation cost 834.382202 
Epoch 5639/10000: cost 34.896000 , validation cost 835.641724 
Epoch 5649/10000: cost 45.596851 , validation cost 837.919983 
Epoch 5659/10000: cost 52.425385 , validation cost 843.486877 
Epoch 5669/10000: cost 45.543198 , validation cost 843.132690 
Epoch 5679/10000: cost 52.738468 , validation cost 840.459900 
Epoch 5689/10000: cost 40.992996 , validation cost 828.401917 
Epoch 5699/10000: cost 30.224232 , validation cost 838.824341 
Epoch 5709/10000: cost 36.693169 , validation cost 836.526184 
Epoch 5719/10000: cost 39.692032 , validation cost 839.484375 
Epoch 5729/10000: cost 44.613510 , validation cost 844.613220 
Epoch 5739/10000: cost 44.127918 , validation cost 844.840637 
Epoch 5749/10000: cost 42.218178 , validation cost 838.721985 
Epoch 5759/10000: cost 35.858955 , validation cost 842.744446 
Epoch 5769/10000: cost 32.425823 , validation cost 844.824707 
Epoch 5779/10000: cost 37.991211 , validation cost 837.124023 
Epoch 5789/10000: cost 38.075333 , validation cost 848.244629 
Epoch 5799/10000: cost 53.458645 , validation cost 843.033386 
Epoch 5809/10000: cost 48.810802 , validation cost 840.424805 
Epoch 5819/10000: cost 36.772171 , validation cost 830.794922 
Epoch 5829/10000: cost 30.295887 , validation cost 832.672424 
Epoch 5839/10000: cost 31.166885 , validation cost 836.909241 
Epoch 5849/10000: cost 42.802116 , validation cost 842.556091 
Epoch 5859/10000: cost 35.702866 , validation cost 836.058167 
Epoch 5869/10000: cost 24.454168 , validation cost 838.467041 
Epoch 5879/10000: cost 43.554501 , validation cost 840.226685 
Epoch 5889/10000: cost 46.754143 , validation cost 845.537231 
Epoch 5899/10000: cost 44.746872 , validation cost 835.485107 
Epoch 5909/10000: cost 49.329704 , validation cost 844.974243 
Epoch 5919/10000: cost 37.350185 , validation cost 834.764160 
Epoch 5929/10000: cost 37.062729 , validation cost 838.717773 
Epoch 5939/10000: cost 49.403046 , validation cost 837.610291 
Epoch 5949/10000: cost 44.494946 , validation cost 841.698242 
Epoch 5959/10000: cost 44.511349 , validation cost 835.326782 
Epoch 5969/10000: cost 45.697174 , validation cost 829.305786 
Epoch 5979/10000: cost 47.437851 , validation cost 834.527222 
Epoch 5989/10000: cost 33.753788 , validation cost 831.892822 
Epoch 5999/10000: cost 37.313744 , validation cost 825.268921 
Epoch 6009/10000: cost 43.796978 , validation cost 837.902405 
Epoch 6019/10000: cost 34.252449 , validation cost 837.195679 
Epoch 6029/10000: cost 43.085457 , validation cost 836.030518 
Epoch 6039/10000: cost 43.192039 , validation cost 833.582825 
Epoch 6049/10000: cost 35.247807 , validation cost 844.697876 
Epoch 6059/10000: cost 30.091162 , validation cost 835.308289 
Epoch 6069/10000: cost 43.537136 , validation cost 837.923523 
Epoch 6079/10000: cost 40.121304 , validation cost 838.069092 
Epoch 6089/10000: cost 45.641766 , validation cost 838.868103 
Epoch 6099/10000: cost 36.292694 , validation cost 835.020691 
Epoch 6109/10000: cost 38.178707 , validation cost 835.802490 
Epoch 6119/10000: cost 57.781670 , validation cost 838.919556 
Epoch 6129/10000: cost 36.927559 , validation cost 836.548401 
Epoch 6139/10000: cost 36.099594 , validation cost 833.259521 
Epoch 6149/10000: cost 33.321072 , validation cost 836.753418 
Epoch 6159/10000: cost 26.097460 , validation cost 834.551453 
Epoch 6169/10000: cost 43.619728 , validation cost 840.465698 
Epoch 6179/10000: cost 49.147564 , validation cost 844.302368 
Epoch 6189/10000: cost 38.523590 , validation cost 842.275391 
Epoch 6199/10000: cost 35.593689 , validation cost 836.889587 
Epoch 6209/10000: cost 35.996376 , validation cost 837.242432 
Epoch 6219/10000: cost 34.585838 , validation cost 838.710693 
Epoch 6229/10000: cost 36.648945 , validation cost 844.435669 
Epoch 6239/10000: cost 27.497311 , validation cost 839.744507 
Epoch 6249/10000: cost 40.242363 , validation cost 836.897339 
Epoch 6259/10000: cost 42.610210 , validation cost 841.680481 
Epoch 6269/10000: cost 47.179607 , validation cost 831.904297 
Epoch 6279/10000: cost 30.292648 , validation cost 843.267395 
Epoch 6289/10000: cost 31.074625 , validation cost 836.848389 
Epoch 6299/10000: cost 46.143322 , validation cost 841.657288 
Epoch 6309/10000: cost 38.619347 , validation cost 837.087097 
Epoch 6319/10000: cost 44.434090 , validation cost 835.528503 
Epoch 6329/10000: cost 39.409916 , validation cost 845.489746 
Epoch 6339/10000: cost 39.198128 , validation cost 835.389160 
Epoch 6349/10000: cost 35.234840 , validation cost 834.786438 
Epoch 6359/10000: cost 40.024094 , validation cost 839.710815 
Epoch 6369/10000: cost 37.095524 , validation cost 834.929260 
Epoch 6379/10000: cost 38.133804 , validation cost 835.632935 
Epoch 6389/10000: cost 46.964195 , validation cost 833.618469 
Epoch 6399/10000: cost 35.943619 , validation cost 837.001404 
Epoch 6409/10000: cost 37.066963 , validation cost 836.242676 
Epoch 6419/10000: cost 50.273190 , validation cost 845.421082 
Epoch 6429/10000: cost 36.984070 , validation cost 847.392822 
Epoch 6439/10000: cost 40.843330 , validation cost 844.441345 
Epoch 6449/10000: cost 39.915142 , validation cost 836.867188 
Epoch 6459/10000: cost 34.956100 , validation cost 845.646973 
Epoch 6469/10000: cost 41.559975 , validation cost 838.722046 
Epoch 6479/10000: cost 40.137020 , validation cost 846.497009 
Epoch 6489/10000: cost 39.123711 , validation cost 848.361389 
Epoch 6499/10000: cost 40.130356 , validation cost 841.520874 
Epoch 6509/10000: cost 44.791031 , validation cost 830.950806 
Epoch 6519/10000: cost 40.013828 , validation cost 839.153748 
Epoch 6529/10000: cost 35.019791 , validation cost 836.308960 
Epoch 6539/10000: cost 32.415783 , validation cost 844.561951 
Epoch 6549/10000: cost 30.912407 , validation cost 843.138550 
Epoch 6559/10000: cost 46.985634 , validation cost 839.614502 
Epoch 6569/10000: cost 53.594933 , validation cost 846.979431 
Epoch 6579/10000: cost 34.028198 , validation cost 849.231995 
Epoch 6589/10000: cost 33.586060 , validation cost 847.066162 
Epoch 6599/10000: cost 56.396809 , validation cost 846.985474 
Epoch 6609/10000: cost 54.038574 , validation cost 852.841187 
Epoch 6619/10000: cost 40.730026 , validation cost 849.736511 
Epoch 6629/10000: cost 45.276390 , validation cost 845.422058 
Epoch 6639/10000: cost 42.722755 , validation cost 842.200928 
Epoch 6649/10000: cost 44.434807 , validation cost 848.148438 
Epoch 6659/10000: cost 31.600208 , validation cost 839.294189 
Epoch 6669/10000: cost 60.188507 , validation cost 841.043884 
Epoch 6679/10000: cost 39.805183 , validation cost 843.901672 
Epoch 6689/10000: cost 45.677574 , validation cost 842.182861 
Epoch 6699/10000: cost 40.065147 , validation cost 833.529480 
Epoch 6709/10000: cost 43.989342 , validation cost 844.073547 
Epoch 6719/10000: cost 49.397003 , validation cost 847.764954 
Epoch 6729/10000: cost 37.736443 , validation cost 848.368530 
Epoch 6739/10000: cost 53.279114 , validation cost 844.054138 
Epoch 6749/10000: cost 36.215450 , validation cost 842.241272 
Epoch 6759/10000: cost 48.394012 , validation cost 839.765991 
Epoch 6769/10000: cost 40.863895 , validation cost 842.829041 
Epoch 6779/10000: cost 39.682972 , validation cost 837.442627 
Epoch 6789/10000: cost 51.265778 , validation cost 838.342773 
Epoch 6799/10000: cost 44.866180 , validation cost 844.026306 
Epoch 6809/10000: cost 37.967056 , validation cost 845.256958 
Epoch 6819/10000: cost 37.325226 , validation cost 842.448486 
Epoch 6829/10000: cost 43.693359 , validation cost 840.940796 
Epoch 6839/10000: cost 41.485004 , validation cost 835.342163 
Epoch 6849/10000: cost 44.640453 , validation cost 840.934753 
Epoch 6859/10000: cost 36.546452 , validation cost 844.905579 
Epoch 6869/10000: cost 55.848831 , validation cost 841.144897 
Epoch 6879/10000: cost 42.019753 , validation cost 845.509033 
Epoch 6889/10000: cost 39.529705 , validation cost 844.080994 
Epoch 6899/10000: cost 36.261127 , validation cost 842.960510 
Epoch 6909/10000: cost 39.732040 , validation cost 833.441223 
Epoch 6919/10000: cost 38.413330 , validation cost 838.991211 
Epoch 6929/10000: cost 36.576183 , validation cost 847.007874 
Epoch 6939/10000: cost 38.590187 , validation cost 842.191711 
Epoch 6949/10000: cost 36.248276 , validation cost 842.485229 
Epoch 6959/10000: cost 35.217602 , validation cost 839.754883 
Epoch 6969/10000: cost 35.802223 , validation cost 834.015991 
Epoch 6979/10000: cost 43.156651 , validation cost 831.382568 
Epoch 6989/10000: cost 40.805004 , validation cost 833.714905 
Epoch 6999/10000: cost 52.154396 , validation cost 838.156372 
Epoch 7009/10000: cost 47.050713 , validation cost 837.231934 
Epoch 7019/10000: cost 53.645424 , validation cost 838.575684 
Epoch 7029/10000: cost 33.692619 , validation cost 836.217773 
Epoch 7039/10000: cost 30.562372 , validation cost 834.370422 
Epoch 7049/10000: cost 39.477650 , validation cost 838.581177 
Epoch 7059/10000: cost 36.834633 , validation cost 831.759766 
Epoch 7069/10000: cost 43.159615 , validation cost 833.149231 
Epoch 7079/10000: cost 41.444469 , validation cost 833.579468 
Epoch 7089/10000: cost 41.727837 , validation cost 839.418030 
Epoch 7099/10000: cost 37.288078 , validation cost 844.235596 
Epoch 7109/10000: cost 49.264915 , validation cost 833.743774 
Epoch 7119/10000: cost 42.386452 , validation cost 841.047791 
Epoch 7129/10000: cost 42.298645 , validation cost 834.729736 
Epoch 7139/10000: cost 40.989807 , validation cost 832.569092 
Epoch 7149/10000: cost 38.354187 , validation cost 826.698425 
Epoch 7159/10000: cost 38.134556 , validation cost 842.528809 
Epoch 7169/10000: cost 35.695374 , validation cost 838.918030 
Epoch 7179/10000: cost 33.209457 , validation cost 834.021301 
Epoch 7189/10000: cost 44.174931 , validation cost 836.566956 
Epoch 7199/10000: cost 26.478172 , validation cost 832.837036 
Epoch 7209/10000: cost 47.318829 , validation cost 830.077454 
Epoch 7219/10000: cost 38.134136 , validation cost 833.971497 
Epoch 7229/10000: cost 51.310776 , validation cost 837.462891 
Epoch 7239/10000: cost 57.155613 , validation cost 828.641785 
Epoch 7249/10000: cost 48.661491 , validation cost 837.348816 
Epoch 7259/10000: cost 42.949890 , validation cost 838.709412 
Epoch 7269/10000: cost 47.122898 , validation cost 832.952026 
Epoch 7279/10000: cost 48.973694 , validation cost 830.875916 
Epoch 7289/10000: cost 39.861786 , validation cost 833.631226 
Epoch 7299/10000: cost 35.274582 , validation cost 843.828491 
Epoch 7309/10000: cost 38.451855 , validation cost 841.822083 
Epoch 7319/10000: cost 38.216904 , validation cost 840.590515 
Epoch 7329/10000: cost 40.582481 , validation cost 836.679138 
Epoch 7339/10000: cost 40.374290 , validation cost 844.023132 
Epoch 7349/10000: cost 42.772865 , validation cost 843.172729 
Epoch 7359/10000: cost 44.180687 , validation cost 834.659363 
Epoch 7369/10000: cost 47.414207 , validation cost 837.885132 
Epoch 7379/10000: cost 36.698681 , validation cost 839.805359 
Epoch 7389/10000: cost 45.675835 , validation cost 845.755493 
Epoch 7399/10000: cost 39.878967 , validation cost 842.519592 
Epoch 7409/10000: cost 39.091541 , validation cost 829.544128 
Epoch 7419/10000: cost 43.600624 , validation cost 846.804443 
Epoch 7429/10000: cost 39.986107 , validation cost 833.803467 
Epoch 7439/10000: cost 39.509972 , validation cost 835.247192 
Epoch 7449/10000: cost 44.631012 , validation cost 845.520020 
Epoch 7459/10000: cost 35.617012 , validation cost 838.525391 
Epoch 7469/10000: cost 46.274315 , validation cost 840.848999 
Epoch 7479/10000: cost 44.081596 , validation cost 842.858032 
Epoch 7489/10000: cost 35.774933 , validation cost 836.440002 
Epoch 7499/10000: cost 35.650356 , validation cost 839.500000 
Epoch 7509/10000: cost 41.440434 , validation cost 841.194214 
Epoch 7519/10000: cost 39.489594 , validation cost 840.952209 
Epoch 7529/10000: cost 31.946239 , validation cost 839.205872 
Epoch 7539/10000: cost 25.474117 , validation cost 848.391541 
Epoch 7549/10000: cost 26.800751 , validation cost 847.118530 
Epoch 7559/10000: cost 46.223156 , validation cost 844.438660 
Epoch 7569/10000: cost 33.390038 , validation cost 843.388062 
Epoch 7579/10000: cost 36.227539 , validation cost 843.896973 
Epoch 7589/10000: cost 28.026163 , validation cost 837.148560 
Epoch 7599/10000: cost 47.112106 , validation cost 841.504395 
Epoch 7609/10000: cost 47.230267 , validation cost 838.175781 
Epoch 7619/10000: cost 57.484993 , validation cost 839.726318 
Epoch 7629/10000: cost 34.167755 , validation cost 839.974915 
Epoch 7639/10000: cost 28.769405 , validation cost 841.469788 
Epoch 7649/10000: cost 38.397095 , validation cost 833.701050 
Epoch 7659/10000: cost 38.584717 , validation cost 838.412903 
Epoch 7669/10000: cost 50.778099 , validation cost 837.416504 
Epoch 7679/10000: cost 42.509735 , validation cost 838.132996 
Epoch 7689/10000: cost 37.985958 , validation cost 844.983826 
Epoch 7699/10000: cost 35.694321 , validation cost 836.980530 
Epoch 7709/10000: cost 54.717594 , validation cost 832.371582 
Epoch 7719/10000: cost 39.805534 , validation cost 832.633545 
Epoch 7729/10000: cost 32.516953 , validation cost 828.578918 
Epoch 7739/10000: cost 28.812241 , validation cost 838.489624 
Epoch 7749/10000: cost 36.663517 , validation cost 841.996155 
Epoch 7759/10000: cost 35.517200 , validation cost 837.500366 
Epoch 7769/10000: cost 34.740879 , validation cost 834.638489 
Epoch 7779/10000: cost 38.622845 , validation cost 838.560181 
Epoch 7789/10000: cost 35.816326 , validation cost 836.304016 
Epoch 7799/10000: cost 29.689102 , validation cost 835.307373 
Epoch 7809/10000: cost 40.697807 , validation cost 840.903442 
Epoch 7819/10000: cost 26.619537 , validation cost 833.384949 
Epoch 7829/10000: cost 37.604233 , validation cost 844.929382 
Epoch 7839/10000: cost 36.381931 , validation cost 837.955688 
Epoch 7849/10000: cost 33.352207 , validation cost 839.527283 
Epoch 7859/10000: cost 40.857391 , validation cost 842.292725 
Epoch 7869/10000: cost 43.868374 , validation cost 839.716248 
Epoch 7879/10000: cost 41.562519 , validation cost 842.922119 
Epoch 7889/10000: cost 47.857117 , validation cost 838.458557 
Epoch 7899/10000: cost 34.167500 , validation cost 831.025391 
Epoch 7909/10000: cost 33.296356 , validation cost 834.479126 
Epoch 7919/10000: cost 37.315605 , validation cost 836.942749 
Epoch 7929/10000: cost 36.116081 , validation cost 845.081970 
Epoch 7939/10000: cost 44.705582 , validation cost 836.100342 
Epoch 7949/10000: cost 40.023029 , validation cost 833.964844 
Epoch 7959/10000: cost 39.328415 , validation cost 840.780396 
Epoch 7969/10000: cost 32.683266 , validation cost 822.872986 
Epoch 7979/10000: cost 39.870331 , validation cost 832.964172 
Epoch 7989/10000: cost 49.183155 , validation cost 836.866455 
Epoch 7999/10000: cost 43.683784 , validation cost 835.744019 
Epoch 8009/10000: cost 42.490532 , validation cost 827.404297 
Epoch 8019/10000: cost 34.849998 , validation cost 834.525513 
Epoch 8029/10000: cost 46.549202 , validation cost 835.441406 
Epoch 8039/10000: cost 35.636902 , validation cost 837.828186 
Epoch 8049/10000: cost 45.793571 , validation cost 842.777405 
Epoch 8059/10000: cost 41.044014 , validation cost 842.036194 
Epoch 8069/10000: cost 29.295765 , validation cost 836.506287 
Epoch 8079/10000: cost 39.631863 , validation cost 840.653503 
Epoch 8089/10000: cost 42.954849 , validation cost 834.871338 
Epoch 8099/10000: cost 42.994934 , validation cost 845.676758 
Epoch 8109/10000: cost 34.121357 , validation cost 842.461365 
Epoch 8119/10000: cost 41.532436 , validation cost 835.318237 
Epoch 8129/10000: cost 34.031578 , validation cost 841.954163 
Epoch 8139/10000: cost 41.423729 , validation cost 834.696472 
Epoch 8149/10000: cost 35.861626 , validation cost 842.220764 
Epoch 8159/10000: cost 44.278469 , validation cost 843.505005 
Epoch 8169/10000: cost 37.994598 , validation cost 842.351257 
Epoch 8179/10000: cost 36.459206 , validation cost 841.031067 
Epoch 8189/10000: cost 46.820412 , validation cost 831.239197 
Epoch 8199/10000: cost 34.331142 , validation cost 837.676025 
Epoch 8209/10000: cost 46.251564 , validation cost 845.832336 
Epoch 8219/10000: cost 41.830990 , validation cost 840.624939 
Epoch 8229/10000: cost 41.441849 , validation cost 847.837952 
Epoch 8239/10000: cost 44.316090 , validation cost 842.128052 
Epoch 8249/10000: cost 36.910370 , validation cost 838.373047 
Epoch 8259/10000: cost 35.779289 , validation cost 837.625610 
Epoch 8269/10000: cost 33.461884 , validation cost 837.547974 
Epoch 8279/10000: cost 34.690945 , validation cost 836.411194 
Epoch 8289/10000: cost 45.417274 , validation cost 844.005249 
Epoch 8299/10000: cost 40.127941 , validation cost 836.931641 
Epoch 8309/10000: cost 41.810760 , validation cost 840.470398 
Epoch 8319/10000: cost 37.667824 , validation cost 835.031006 
Epoch 8329/10000: cost 29.713335 , validation cost 847.216492 
Epoch 8339/10000: cost 43.678238 , validation cost 839.651184 
Epoch 8349/10000: cost 45.912071 , validation cost 842.276672 
Epoch 8359/10000: cost 36.254700 , validation cost 847.267700 
Epoch 8369/10000: cost 45.259281 , validation cost 833.986450 
Epoch 8379/10000: cost 41.897423 , validation cost 844.465698 
Epoch 8389/10000: cost 38.373432 , validation cost 837.394348 
Epoch 8399/10000: cost 35.117256 , validation cost 831.259094 
Epoch 8409/10000: cost 39.384823 , validation cost 835.019409 
Epoch 8419/10000: cost 30.584938 , validation cost 844.785767 
Epoch 8429/10000: cost 48.678196 , validation cost 841.686401 
Epoch 8439/10000: cost 36.787403 , validation cost 833.106079 
Epoch 8449/10000: cost 32.700802 , validation cost 841.252197 
Epoch 8459/10000: cost 34.467659 , validation cost 839.956543 
Epoch 8469/10000: cost 22.189022 , validation cost 837.733826 
Epoch 8479/10000: cost 39.973473 , validation cost 836.923523 
Epoch 8489/10000: cost 45.549606 , validation cost 838.568481 
Epoch 8499/10000: cost 36.259811 , validation cost 838.055664 
Epoch 8509/10000: cost 40.259010 , validation cost 829.832153 
Epoch 8519/10000: cost 47.216167 , validation cost 835.209595 
Epoch 8529/10000: cost 31.767504 , validation cost 836.926025 
Epoch 8539/10000: cost 33.603783 , validation cost 832.081482 
Epoch 8549/10000: cost 39.241486 , validation cost 824.373901 
Epoch 8559/10000: cost 43.223999 , validation cost 830.219360 
Epoch 8569/10000: cost 39.032120 , validation cost 833.962769 
Epoch 8579/10000: cost 32.510563 , validation cost 835.926758 
Epoch 8589/10000: cost 40.260834 , validation cost 839.300720 
Epoch 8599/10000: cost 47.304024 , validation cost 831.008362 
Epoch 8609/10000: cost 37.045059 , validation cost 835.473572 
Epoch 8619/10000: cost 46.220497 , validation cost 834.702026 
Epoch 8629/10000: cost 33.019142 , validation cost 832.362610 
Epoch 8639/10000: cost 46.829277 , validation cost 838.868286 
Epoch 8649/10000: cost 51.619125 , validation cost 845.630981 
Epoch 8659/10000: cost 27.880392 , validation cost 836.902222 
Epoch 8669/10000: cost 34.261627 , validation cost 840.498108 
Epoch 8679/10000: cost 51.141068 , validation cost 844.921692 
Epoch 8689/10000: cost 47.882462 , validation cost 838.004883 
Epoch 8699/10000: cost 44.883919 , validation cost 844.427124 
Epoch 8709/10000: cost 43.342201 , validation cost 840.925598 
Epoch 8719/10000: cost 50.980705 , validation cost 838.729553 
Epoch 8729/10000: cost 36.125183 , validation cost 840.388672 
Epoch 8739/10000: cost 34.468727 , validation cost 836.652649 
Epoch 8749/10000: cost 43.857918 , validation cost 835.833069 
Epoch 8759/10000: cost 40.643425 , validation cost 838.565369 
Epoch 8769/10000: cost 34.024010 , validation cost 838.022644 
Epoch 8779/10000: cost 43.588253 , validation cost 841.394775 
Epoch 8789/10000: cost 46.642212 , validation cost 840.058472 
Epoch 8799/10000: cost 38.496422 , validation cost 843.035034 
Epoch 8809/10000: cost 35.436775 , validation cost 843.474243 
Epoch 8819/10000: cost 50.067993 , validation cost 839.789551 
Epoch 8829/10000: cost 44.699368 , validation cost 842.751038 
Epoch 8839/10000: cost 45.293991 , validation cost 845.183655 
Epoch 8849/10000: cost 32.705009 , validation cost 841.934387 
Epoch 8859/10000: cost 40.905987 , validation cost 834.241272 
Epoch 8869/10000: cost 37.322578 , validation cost 837.207397 
Epoch 8879/10000: cost 35.175011 , validation cost 839.335205 
Epoch 8889/10000: cost 38.015301 , validation cost 841.182129 
Epoch 8899/10000: cost 43.590763 , validation cost 837.150269 
Epoch 8909/10000: cost 40.464581 , validation cost 839.168457 
Epoch 8919/10000: cost 38.958565 , validation cost 850.441345 
Epoch 8929/10000: cost 35.704166 , validation cost 837.327454 
Epoch 8939/10000: cost 32.482296 , validation cost 836.497803 
